glat	glng	gmap_color	gaddress	current_rent	current_assessment	assessment_to_rent_ratio	BaseValue_Year	lagov	screenshot
33.9895055	-118.3261149	#ba162b	5749 8th Ave, Los Angeles, CA 90043, USA	3700.0	41760.0	11.29	1975	https://portal.assessor.lacounty.gov/parceldetail/5006016011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-07/5749_8th_Ave,_Los_Angeles,_CA_90043,_USA.png
34.0248185	-118.3020105	#455cce	1457 W 35th St, Los Angeles, CA 90018, USA	5350.0	557541.0	104.21	2024	https://portal.assessor.lacounty.gov/parceldetail/5041001012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/1457_W_35th_St,_Los_Angeles,_CA_90018,_USA.png
33.9895055	-118.3261149	#ba162b	5749 8th Ave, Los Angeles, CA 90043, USA	3700.0	41760.0	11.29	1975	https://portal.assessor.lacounty.gov/parceldetail/5006016011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/5749_8th_Ave,_Los_Angeles,_CA_90043,_USA.png
34.1052652	-118.02277	#d8dce2	5517 Cochin Ave, Arcadia, CA 91006, USA	4050.0	353051.0	87.17	2001	https://portal.assessor.lacounty.gov/parceldetail/8572004030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/5517_Cochin_Ave,_Arcadia,_CA_91006,_USA.png
33.8077388	-118.3137829	#f3c7b1	23821 Stanhurst Ave, Torrance, CA 90501, USA	5800.0	481549.0	83.03	1994	https://portal.assessor.lacounty.gov/parceldetail/7372001022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/23821_Stanhurst_Ave,_Torrance,_CA_90501,_USA.png
33.9632793	-117.8408865	#93b5fe	21436 Chirping Sparrow Rd, Diamond Bar, CA 91765, USA	4300.0	668653.0	155.5	2012	https://portal.assessor.lacounty.gov/parceldetail/8714022008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/21436_Chirping_Sparrow_Rd,_Diamond_Bar,_CA_91765,_USA.png
34.0557577	-117.9021527	#f7bca1	2034 Linda Vista St, West Covina, CA 91791, USA	2195.0	400445.0	182.44	1992	https://portal.assessor.lacounty.gov/parceldetail/8492016037	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/2034_Linda_Vista_St,_West_Covina,_CA_91791,_USA.png
34.0170437	-117.8642079	#a1c0ff	153 N Dommer Ave, Walnut, CA 91789, USA	1100.0	499865.0	454.42	2010	https://portal.assessor.lacounty.gov/parceldetail/8720002022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/153_N_Dommer_Ave,_Walnut,_CA_91789,_USA.png
34.128923	-117.7710353	#f4987a	5139 Via Del Valle St, La Verne, CA 91750, USA	4600.0	445505.0	96.85	1987	https://portal.assessor.lacounty.gov/parceldetail/8664042007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/5139_Via_Del_Valle_St,_La_Verne,_CA_91750,_USA.png
33.9751862	-117.8404358	#a1c0ff	2811 Castle Rock Rd, Diamond Bar, CA 91765, USA	4000.0	518849.0	129.71	2010	https://portal.assessor.lacounty.gov/parceldetail/8285017020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/2811_Castle_Rock_Rd,_Diamond_Bar,_CA_91765,_USA.png
34.1555192	-118.0063819	#cdd9ec	236 Melrose Ave, Monrovia, CA 91016, USA	4500.0	485597.0	107.91	2003	https://portal.assessor.lacounty.gov/parceldetail/8504002006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/236_Melrose_Ave,_Monrovia,_CA_91016,_USA.png
34.0475213	-117.9785395	#6b8df0	13944 Beckner St, La Puente, CA 91746, USA	3000.0	474091.0	158.03	2018	https://portal.assessor.lacounty.gov/parceldetail/8201022016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/13944_Beckner_St,_La_Puente,_CA_91746,_USA.png
34.1334412	-117.97628	#3f53c6	1646 Brightside Ave, Duarte, CA 91010, USA	3700.0	724600.0	195.84	2025	https://portal.assessor.lacounty.gov/parceldetail/8528006047	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/1646_Brightside_Ave,_Duarte,_CA_91010,_USA.png
34.0628593	-118.3676391	#3f53c6	6329 Warner Dr, Los Angeles, CA 90048, USA	8500.0	595709.0	70.08	2025	https://portal.assessor.lacounty.gov/parceldetail/5088014014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/6329_Warner_Dr,_Los_Angeles,_CA_90048,_USA.png
34.0483043	-118.3741363	#516ddb	6066 Pickford St, Los Angeles, CA 90035, USA	6095.0	1498175.0	245.8	2022	https://portal.assessor.lacounty.gov/parceldetail/5068007035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/6066_Pickford_St,_Los_Angeles,_CA_90035,_USA.png
34.0237535	-118.1938472	#f3c7b1	925 Calzona St, Los Angeles, CA 90023, USA	2695.0	166604.0	61.82	1994	https://portal.assessor.lacounty.gov/parceldetail/5188012025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/925_Calzona_St,_Los_Angeles,_CA_90023,_USA.png
34.2944604	-118.4552155	#6485ec	14901 Castille Way, Sylmar, CA 91342, USA	4250.0	562021.0	132.24	2019	https://portal.assessor.lacounty.gov/parceldetail/2611046062	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/14901_Castille_Way,_Sylmar,_CA_91342,_USA.png
34.2963604	-118.4627772	#7295f4	12455 Telfair Ave, Sylmar, CA 91342, USA	3795.0	547289.0	144.21	2017	https://portal.assessor.lacounty.gov/parceldetail/2604026030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/12455_Telfair_Ave,_Sylmar,_CA_91342,_USA.png
34.2671119	-118.4985745	#ba162b	10835 Petit Ave, Granada Hills, CA 91344, USA	8045.0	123521.0	15.35	1975	https://portal.assessor.lacounty.gov/parceldetail/2683026028	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/10835_Petit_Ave,_Granada_Hills,_CA_91344,_USA.png
34.2146806	-118.5257493	#7295f4	7931 Newcastle Ave, Reseda, CA 91335, USA	3745.0	532500.0	142.19	2017	https://portal.assessor.lacounty.gov/parceldetail/2101026025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/7931_Newcastle_Ave,_Reseda,_CA_91335,_USA.png
34.1770647	-118.5141671	#455cce	17469 Burma St, Encino, CA 91316, USA	5200.0	1035000.0	199.04	2024	https://portal.assessor.lacounty.gov/parceldetail/2254025004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/17469_Burma_St,_Encino,_CA_91316,_USA.png
34.2469761	-118.5732993	#516ddb	9726 Laramie Ave, Chatsworth, CA 91311, USA	4150.0	884340.0	213.09	2022	https://portal.assessor.lacounty.gov/parceldetail/2748031035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/9726_Laramie_Ave,_Chatsworth,_CA_91311,_USA.png
34.2041038	-118.5485796	#5875e1	7335 Donna Ave, Reseda, CA 91335, USA	4400.0	625172.0	142.08	2021	https://portal.assessor.lacounty.gov/parceldetail/2104025009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/7335_Donna_Ave,_Reseda,_CA_91335,_USA.png
34.2121589	-118.5636605	#6485ec	19734 Ingomar St, Winnetka, CA 91306, USA	6000.0	656183.0	109.36	2019	https://portal.assessor.lacounty.gov/parceldetail/2106029029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/19734_Ingomar_St,_Winnetka,_CA_91306,_USA.png
34.217854	-118.4284188	#8db0fe	8070 Ventura Canyon Ave, Panorama City, CA 91402, USA	5500.0	649312.0	118.06	2013	https://portal.assessor.lacounty.gov/parceldetail/2301010005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/8070_Ventura_Canyon_Ave,_Panorama_City,_CA_91402,_USA.png
34.1846691	-118.5515614	#799cf8	19210 Sylvan St, Tarzana, CA 91335, USA	4900.0	735223.0	150.05	2016	https://portal.assessor.lacounty.gov/parceldetail/2128026007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/19210_Sylvan_St,_Tarzana,_CA_91335,_USA.png
34.1728735	-118.4084654	#d55042	12630 Martha St, Valley Village, CA 91607, USA	5799.0	202026.0	34.84	1979	https://portal.assessor.lacounty.gov/parceldetail/2341017016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/12630_Martha_St,_Valley_Village,_CA_91607,_USA.png
34.2855661	-118.5534053	#455cce	19280 Pebble Beach Pl, Northridge, CA 91326, USA	4330.0	1060000.0	244.8	2024	https://portal.assessor.lacounty.gov/parceldetail/2822007033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/19280_Pebble_Beach_Pl,_Northridge,_CA_91326,_USA.png
34.3913403	-118.5982396	#d3dbe7	25912 Pope Pl, Stevenson Ranch, CA 91381, USA	5400.0	637851.0	118.12	2002	https://portal.assessor.lacounty.gov/parceldetail/2826112043	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/25912_Pope_Pl,_Stevenson_Ranch,_CA_91381,_USA.png
34.166481	-118.0958308	#bbd1f8	1174 Bella Vista Ave, Pasadena, CA 91107, USA	5200.0	910909.0	175.17	2006	https://portal.assessor.lacounty.gov/parceldetail/5751011002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/1174_Bella_Vista_Ave,_Pasadena,_CA_91107,_USA.png
34.075762	-117.9539405	#799cf8	3463 Mayland Ave, Baldwin Park, CA 91706, USA	2650.0	226747.0	85.56	2016	https://portal.assessor.lacounty.gov/parceldetail/8460013040	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/3463_Mayland_Ave,_Baldwin_Park,_CA_91706,_USA.png
34.1137061	-118.0575511	#4b64d5	6252 Golden West Ave, Temple City, CA 91780, USA	4500.0	1060800.0	235.73	2023	https://portal.assessor.lacounty.gov/parceldetail/5385022011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/6252_Golden_West_Ave,_Temple_City,_CA_91780,_USA.png
34.1089852	-117.828632	#93b5fe	1101 St George Dr, San Dimas, CA 91773, USA	4100.0	381584.0	93.07	2012	https://portal.assessor.lacounty.gov/parceldetail/8383012001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/1101_St_George_Dr,_San_Dimas,_CA_91773,_USA.png
34.1334547	-117.8277993	#6485ec	221 Grand Oaks Dr, Glendora, CA 91741, USA	6250.0	1244565.0	199.13	2019	https://portal.assessor.lacounty.gov/parceldetail/8660027012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/221_Grand_Oaks_Dr,_Glendora,_CA_91741,_USA.png
34.0672284	-117.9595025	#f7b599	1335 S Leland Ave, West Covina, CA 91790, USA	2970.0	312965.0	105.38	1991	https://portal.assessor.lacounty.gov/parceldetail/8463007012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/1335_S_Leland_Ave,_West_Covina,_CA_91790,_USA.png
34.1214795	-118.0844251	#455cce	8502 Larkdale Rd, San Gabriel, CA 91775, USA	5690.0	1780000.0	312.83	2024	https://portal.assessor.lacounty.gov/parceldetail/5376013009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/8502_Larkdale_Rd,_San_Gabriel,_CA_91775,_USA.png
33.9185224	-118.2474604	#455cce	1523 E 126th St, Compton, CA 90222, USA	4100.0	440000.0	107.32	2024	https://portal.assessor.lacounty.gov/parceldetail/6147012002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/1523_E_126th_St,_Compton,_CA_90222,_USA.png
34.0748294	-117.9335378	#7295f4	225 N Broadmoor Ave, West Covina, CA 91790, USA	3550.0	486038.0	136.91	2017	https://portal.assessor.lacounty.gov/parceldetail/8457020014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/225_N_Broadmoor_Ave,_West_Covina,_CA_91790,_USA.png
33.9855718	-117.9508488	#c1d4f4	2524 Bolar Ave, Hacienda Heights, CA 91745, USA	4500.0	778935.0	173.1	2005	https://portal.assessor.lacounty.gov/parceldetail/8294020001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-08/2524_Bolar_Ave,_Hacienda_Heights,_CA_91745,_USA.png
34.0796319	-118.1912144	#6485ec	4338 Beagle St, Los Angeles, CA 90032, USA	4900.0	688992.0	140.61	2019	https://portal.assessor.lacounty.gov/parceldetail/5214005024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/4338_Beagle_St,_Los_Angeles,_CA_90032,_USA.png
34.1250259	-118.0182259	#d8dce2	1320 6th Ave, Arcadia, CA 91006, USA	18800.0	1563407.0	83.16	2001	https://portal.assessor.lacounty.gov/parceldetail/5780012007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/1320_6th_Ave,_Arcadia,_CA_91006,_USA.png
34.0936947	-118.2046716	#b5cdfa	4401 Homer St, Los Angeles, CA 90031, USA	3500.0	499121.0	142.61	2007	https://portal.assessor.lacounty.gov/parceldetail/5303002009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/4401_Homer_St,_Los_Angeles,_CA_90031,_USA.png
34.1721058	-118.1115457	#f7bca1	1527 Bellford Ave, Pasadena, CA 91104, USA	5500.0	573207.0	104.22	1992	https://portal.assessor.lacounty.gov/parceldetail/5852004025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/1527_Bellford_Ave,_Pasadena,_CA_91104,_USA.png
34.2332629	-118.2462712	#80a3fa	3054 Stevens St, La Crescenta-Montrose, CA 91214, USA	2100.0	783551.0	373.12	2015	https://portal.assessor.lacounty.gov/parceldetail/5802016034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/3054_Stevens_St,_La_Crescenta-Montrose,_CA_91214,_USA.png
34.145064	-118.2450326	#ba162b	132 S Everett St, Glendale, CA 91205, USA	2500.0	60070.0	24.03	1975	https://portal.assessor.lacounty.gov/parceldetail/5674009022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/132_S_Everett_St,_Glendale,_CA_91205,_USA.png
34.1071777	-118.2828176	#4b64d5	4246 Hazel Kirk Dr, Los Angeles, CA 90027, USA	6995.0	1020000.0	145.82	2023	https://portal.assessor.lacounty.gov/parceldetail/5591013019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/4246_Hazel_Kirk_Dr,_Los_Angeles,_CA_90027,_USA.png
34.1158203	-118.2951864	#455cce	4767 Bryn Mawr Rd, Los Angeles, CA 90027, USA	1750.0	1395000.0	797.14	2024	https://portal.assessor.lacounty.gov/parceldetail/5588020007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/4767_Bryn_Mawr_Rd,_Los_Angeles,_CA_90027,_USA.png
34.0320593	-118.2989157	#3f53c6	2618 Kenwood Ave, Los Angeles, CA 90007, USA	14000.0	567603.0	40.54	2025	https://portal.assessor.lacounty.gov/parceldetail/5054010020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/2618_Kenwood_Ave,_Los_Angeles,_CA_90007,_USA.png
34.0266188	-118.3017906	#516ddb	3023 Brighton Ave, Los Angeles, CA 90018, USA	4995.0	894743.0	179.13	2022	https://portal.assessor.lacounty.gov/parceldetail/5053031035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-09/3023_Brighton_Ave,_Los_Angeles,_CA_90018,_USA.png
34.0753396	-117.9146246	#455cce	1438 E Workman Ave, West Covina, CA 91791, USA	3100.0	750000.0	241.94	2024	https://portal.assessor.lacounty.gov/parceldetail/8455017002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/1438_E_Workman_Ave,_West_Covina,_CA_91791,_USA.png
34.1668098	-118.1003117	#e0654f	2440 E Woodlyn Rd, Pasadena, CA 91104, USA	4495.0	170704.0	37.98	1981	https://portal.assessor.lacounty.gov/parceldetail/5743013002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/2440_E_Woodlyn_Rd,_Pasadena,_CA_91104,_USA.png
34.0796319	-118.1912144	#6485ec	4338 Beagle St, Los Angeles, CA 90032, USA	4900.0	688992.0	140.61	2019	https://portal.assessor.lacounty.gov/parceldetail/5214005024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/4338_Beagle_St,_Los_Angeles,_CA_90032,_USA.png
34.1620391	-118.2328328	#cdd9ec	1214 Swarthmore Dr, Glendale, CA 91206, USA	11995.0	982285.0	81.89	2003	https://portal.assessor.lacounty.gov/parceldetail/5665004004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/1214_Swarthmore_Dr,_Glendale,_CA_91206,_USA.png
33.9497883	-118.2504611	#ead4c8	9519 Parmelee Ave, Los Angeles, CA 90002, USA	4000.0	189611.0	47.4	1997	https://portal.assessor.lacounty.gov/parceldetail/6049010026	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-11/9519_Parmelee_Ave,_Los_Angeles,_CA_90002,_USA.png
33.8616685	-118.1330374	#516ddb	5843 Dagwood Ave, Lakewood, CA 90712, USA	3875.0	831278.0	214.52	2022	https://portal.assessor.lacounty.gov/parceldetail/7167001022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/5843_Dagwood_Ave,_Lakewood,_CA_90712,_USA.png
34.0035352	-118.1158141	#7295f4	608 Davis Ave, Montebello, CA 90640, USA	3360.0	479021.0	142.57	2017	https://portal.assessor.lacounty.gov/parceldetail/6353007034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/608_Davis_Ave,_Montebello,_CA_90640,_USA.png
33.9357861	-118.1060463	#e1dad6	10454 Lesterford Ave, Downey, CA 90241, USA	4500.0	335033.0	74.45	1999	https://portal.assessor.lacounty.gov/parceldetail/6287014001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/10454_Lesterford_Ave,_Downey,_CA_90241,_USA.png
33.8558636	-118.1713934	#eed0c0	1702 E 55th St, Long Beach, CA 90805, USA	1000.0	225151.0	225.15	1996	https://portal.assessor.lacounty.gov/parceldetail/7128023015	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/1702_E_55th_St,_Long_Beach,_CA_90805,_USA.png
33.9712668	-118.0746501	#7295f4	8119 Flallon Ave, Whittier, CA 90606, USA	3635.0	502915.0	138.35	2017	https://portal.assessor.lacounty.gov/parceldetail/8178004025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/8119_Flallon_Ave,_Whittier,_CA_90606,_USA.png
33.7656324	-118.1285243	#a7c5fe	5259 E Paoli Way, Long Beach, CA 90803, USA	5300.0	729736.0	137.69	2009	https://portal.assessor.lacounty.gov/parceldetail/7242002040	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/5259_E_Paoli_Way,_Long_Beach,_CA_90803,_USA.png
33.9590164	-118.3589762	#5e7de7	237 W Kelso St, Inglewood, CA 90301, USA	4500.0	730167.0	162.26	2020	https://portal.assessor.lacounty.gov/parceldetail/4020016011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/237_W_Kelso_St,_Inglewood,_CA_90301,_USA.png
33.7873637	-118.312647	#455cce	1916 259th Pl, Lomita, CA 90717, USA	2295.0	946000.0	412.2	2024	https://portal.assessor.lacounty.gov/parceldetail/7553013012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/1916_259th_Pl,_Lomita,_CA_90717,_USA.png
33.8186226	-118.330076	#aec9fc	22823 Date Ave, Torrance, CA 90505, USA	4300.0	985125.0	229.1	2008	https://portal.assessor.lacounty.gov/parceldetail/7379004004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/22823_Date_Ave,_Torrance,_CA_90505,_USA.png
33.8426527	-118.3660919	#e9785d	4913 Onyx St, Torrance, CA 90503, USA	5000.0	411640.0	82.33	1983	https://portal.assessor.lacounty.gov/parceldetail/7519026070	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-12/4913_Onyx_St,_Torrance,_CA_90503,_USA.png
33.7787673	-118.4029495	#516ddb	28116 Golden Meadow Dr, Rancho Palos Verdes, CA 90275, USA	6800.0	1914335.0	281.52	2022	https://portal.assessor.lacounty.gov/parceldetail/7584019031	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-14/28116_Golden_Meadow_Dr,_Rancho_Palos_Verdes,_CA_90275,_USA.png
33.8564063	-118.3859546	#5875e1	1206 1st St, Hermosa Beach, CA 90254, USA	4600.0	1135490.0	246.85	2021	https://portal.assessor.lacounty.gov/parceldetail/4186029016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-14/1206_1st_St,_Hermosa_Beach,_CA_90254,_USA.png
34.2153051	-118.6115755	#6485ec	22230 Strathern St, Canoga Park, CA 91304, USA	5000.0	628843.0	125.77	2019	https://portal.assessor.lacounty.gov/parceldetail/2012029027	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-14/22230_Strathern_St,_Canoga_Park,_CA_91304,_USA.png
33.9054637	-118.2939642	#7295f4	1057 E Agate Ct, Gardena, CA 90247, USA	4485.0	677004.0	150.95	2017	https://portal.assessor.lacounty.gov/parceldetail/6115047029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/1057_E_Agate_Ct,_Gardena,_CA_90247,_USA.png
33.8467005	-118.089411	#ba162b	20160 Bouma Ct, Artesia, CA 90703, USA	4900.0	833340.0	170.07	1975	https://portal.assessor.lacounty.gov/parceldetail/7050009025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/20160_Bouma_Ct,_Artesia,_CA_90703,_USA.png
33.8844553	-118.3841639	#c7d7f0	1628 9th St, Manhattan Beach, CA 90266, USA	17500.0	2369645.0	135.41	2004	https://portal.assessor.lacounty.gov/parceldetail/4164020007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/1628_9th_St,_Manhattan_Beach,_CA_90266,_USA.png
33.8580795	-118.1370429	#7295f4	5622 Faculty Ave, Lakewood, CA 90712, USA	3195.0	551842.0	172.72	2017	https://portal.assessor.lacounty.gov/parceldetail/7170014032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/5622_Faculty_Ave,_Lakewood,_CA_90712,_USA.png
34.0035352	-118.1158141	#7295f4	608 Davis Ave, Montebello, CA 90640, USA	3315.0	479021.0	144.5	2017	https://portal.assessor.lacounty.gov/parceldetail/6353007034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/608_Davis_Ave,_Montebello,_CA_90640,_USA.png
33.7769514	-118.3662535	#5e7de7	4903 Browndeer Ln, Rancho Palos Verdes, CA 90275, USA	6500.0	1372417.0	211.14	2020	https://portal.assessor.lacounty.gov/parceldetail/7586017010	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/4903_Browndeer_Ln,_Rancho_Palos_Verdes,_CA_90275,_USA.png
33.9906194	-118.3981529	#c83836	11466 Culver Park Dr, Culver City, CA 90230, USA	5500.0	147805.0	26.87	1977	https://portal.assessor.lacounty.gov/parceldetail/4216022019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-04-15/11466_Culver_Park_Dr,_Culver_City,_CA_90230,_USA.png
